Latitude;Longitude;Bank;Street/City;City/Street;Valid_To_Date;Avg_Weekly_Transactions
49.71512;18.054564;Komerèní banka;Nám. Republiky;742 13 Studénka;2017-06-05;254065
49.01764;15.573773;Komerèní banka;Tyršova;675 31 Jemnice;2017-06-05;170380
49.7142;13.2121289;Komerèní banka;Benešova tøída;330 23 Nıøany;2017-06-05;367830
50.077101;12.371736;Komerèní banka;Svobody;350 01 Cheb;2017-06-05;153625
49.181383;16.391009;Komerèní banka;Palackého námìstí;665 01 Rosice;2017-06-05;163830
49.575671;18.763552;Komerèní banka;Dukelská;739 91 Jablunkov;2017-06-05;313920
49.591119;16.889073;Komerèní banka;Masarykovo námìstí;798 52 Konice;2017-06-05;343980
49.654806;13.292424;Komerèní banka;Lidická;334 41 Dobøany;2017-06-05;126950
50.136816;14.49986;Komerèní banka;Veselská;190 00 Praha 18;2017-06-05;188190
48.987939;17.52662;Komerèní banka;Nám. Komenského;687 25 Hluk;2017-06-05;308280
50.108691;14.268108;Komerèní banka;Aviatická;161 00 Praha 6;2017-06-05;268830
48.845707;16.058567;Komerèní banka;Vídeòská;670 37 Znojmo;2017-06-05;268992
48.905207;16.944064;Komerèní banka;Templáøská;696 15 Èejkovice;2017-06-05;321390
50.4270031;16.1952047;Komerèní banka;Polská;547 47 Náchod;2017-06-05;232200
50.070702;14.479479;Komerèní banka;Kubánské námìstí 1327/15;100 00 Praha 10;2017-06-05;280350
50.800034;14.415628;Komerèní banka;Smetanova;407 21 Èeská Kamenice;2017-06-05;54040
50.089428;14.343872;Komerèní banka;Køenova 439/19;162 00 Praha 6;2017-06-05;48483
49.2560781;13.9157842;Komerèní banka;Nádraní;386 01 Strakonice;2017-06-05;316494
50.60843;13.626982;Komerèní banka;Podkrušnohorská;436 01 Litvínov;2017-06-05;295920
49.54295;15.353685;Komerèní banka;Na Kasárnách;396 01 Humpolec;2017-06-05;383544
49.206061;16.659788;Komerèní banka;Pálavské námìstí;628 00 Brno;2017-06-05;341050
49.429647;15.226792;Komerèní banka;Prùbìná;393 01 Pelhøimov;2017-06-05;488950
49.576489;15.737692;Komerèní banka;Bechyòovo námìstí;582 22 Pøibyslav;2017-06-05;456150
48.982044;14.446447;Komerèní banka;Opletala;370 01 Èeské Budìjovice;2017-06-05;316035
49.392647;15.593724;Komerèní banka;Hradební 5440/1;586 01 Jihlava;2017-06-05;336070
50.512882;14.053276;Komerèní banka;8. kvìtna 19/5;410 02 Lovosice;2017-06-05;482750
49.157655;16.626785;Komerèní banka;Skandinávská;619 00 Brno;2017-06-05;429255
50.034235;15.753111;Komerèní banka;Palackého tøída;530 78 Pardubice;2017-06-05;88050
50.197077;15.847894;Komerèní banka;Brnìnská;500 00 Hradec Králové;2017-06-05;175280
50.153678;13.898282;Komerèní banka;Vítìzslava Hálka;271 01 Nové Strašecí;2017-06-05;161520
49.176473;16.596764;Komerèní banka;Vídeòská 815/89;639 00 Brno;2017-06-05;49085
49.175855;16.559303;Komerèní banka;Petra Køivky;634 00 Brno;2017-06-05;246040
49.485334;13.581945;Komerèní banka;námìstí Augustina Nìmejce;335 01 Nepomuk;2017-06-05;479520
50.090397;14.399908;Komerèní banka;Hrad III. nádvoøí 48/2;119 00 Praha 1;2017-06-05;284436
49.47236;17.128994;Komerèní banka;Janáèkova;796 01 Prostìjov;2017-06-05;428985
50.4397772;14.9280681;Komerèní banka;Námìstí Míru;293 06 Kosmonosy;2017-06-05;323050
49.198366;14.216962;Komerèní banka;Masarykovo námìstí;398 11 Protivín;2017-06-05;216832
49.208371;17.593992;Komerèní banka;Masarykova;763 02 Zlín;2017-06-05;370360
49.301003;16.980119;Komerèní banka;Víta Nejedlého;682 01 Vyškov;2017-06-05;232890
49.396459;15.609659;Komerèní banka;Brnìnská;586 01 Jihlava;2017-06-05;235260
50.510911;13.651166;Komerèní banka;Rudolická 1706/4;434 01 Most;2017-06-05;357000
50.477758;13.413223;Komerèní banka;17. listopadu;430 04 Chomutov;2017-06-05;403650
50.07142;14.40431;Komerèní banka;Nádraní 344/25;150 00 Praha 5;2017-06-05;139275
49.612614;15.57917;Komerèní banka;Reynkova;580 01 Havlíèkùv Brod;2017-06-05;465444
50.215738;15.846959;Komerèní banka;Pospíšilova 1153/29;500 03 Hradec Králové;2017-06-05;499662
49.933799;18.01415;Komerèní banka;Opavská;747 21 Kravaøe;2017-06-05;308088
50.456933;13.39197;Komerèní banka;Èernovická;430 03 Chomutov;2017-06-05;221235
49.486662;15.719493;Komerèní banka;Husovo námìstí;588 13 Polná;2017-06-05;338040
50.164211;14.749506;Komerèní banka;Na Stráni;250 88 Èelákovice;2017-06-05;233240
49.596944;17.262783;Komerèní banka;1. máje;772 00 Olomouc;2017-06-05;377350
50.108248;14.585466;Komerèní banka;Chlumecká;198 18 Praha 14;2017-06-05;250800
50.07434;14.41857;Komerèní banka;Karlovo nám. 317/5;120 00 Praha 2;2017-06-05;577920
50.099569;14.433123;Komerèní banka;Dukelskıch hrdinù 693/37;170 00 Praha 7;2017-06-05;374450
50.0306258;14.5325069;Komerèní banka;Opatovská 964/18;149 00 Praha 11;2017-06-05;542580
50.094119;14.451146;Komerèní banka;Sokolovská 38/87;186 00 Praha 8;2017-06-05;45584
50.46075;13.4156111111;Komerèní banka;ikovo námìstí;430 03 Chomutov;2017-06-05;737181
50.080286;14.390839;Komerèní banka;Vaníèkova;160 17 Praha 6;2017-06-05;394160
50.260549;17.398254;Komerèní banka;Krnovská;793 76 Zlaté Hory;2017-06-05;281900
49.867115;18.377104;Komerèní banka;Mírová;735 32 Rychvald;2017-06-05;484700
50.1274333;14.417325;Komerèní banka;Lodská 850/6;181 00 Praha 8;2017-06-05;197940
50.137729;12.800822;Komerèní banka;Dlouhá 635/7;357 31 Horní Slavkov;2017-06-05;220332
49.2848169;17.3888417;Komerèní banka;Osvoboditelù;767 01 Kromìøí;2017-06-05;511542
49.780522;18.252197;Komerèní banka;Bohumíra Èetyny;700 30 Ostrava;2017-06-05;412245
48.972404;14.479018;Komerèní banka;Senováné námìstí 248/2;370 01 Èeské Budìjovice;2017-06-05;311175
49.296982;17.392518;Komerèní banka;Riegrovo námìstí;767 36 Kromìøí;2017-06-05;135288
49.860154;13.771966;Komerèní banka;Masarykovo námìstí;338 00 Zbiroh;2017-06-05;261930
50.1319872;14.3763469;Komerèní banka;Kamıcká;165 00 Praha - Suchdol;2017-06-05;272580
50.119462;14.499146;Komerèní banka;Vysoèanská 382/20;190 00 Praha 9;2017-06-05;243000
49.077172;17.453022;Komerèní banka;Vıchodní;686 03 Staré Mìsto;2017-06-05;228528
50.132594;14.513856;Komerèní banka;Beranovıch;199 00 Praha 18;2017-06-05;281040
50.694219;15.734653;Komerèní banka;Pec pod Snìkou;542 21 Pec pod Snìkou;2017-06-05;62450
49.294386;17.400212;Komerèní banka;Kotojedská;767 36 Kromìøí;2017-06-05;433000
50.072994;14.3403;Komerèní banka;V Úvalu;150 00 Praha 5;2017-06-05;127032
49.200422;17.527567;Komerèní banka;Objízdná;765 02 Otrokovice;2017-06-05;248050
49.754124;16.475657;Komerèní banka;Pivovarská;568 16 Svitavy;2017-06-05;231210
49.199694;16.627492;Komerèní banka;Tkalcovská;619 00 Brno;2017-06-05;226680
50.406356;14.042489;Komerèní banka;Nám. 5. kvìtna;411 17 Libochovice;2017-06-05;300160
49.291815;13.141492;Komerèní banka;prap. Veitla;340 22 Nırsko;2017-06-05;222425
49.213847;16.574728;Komerèní banka;Horova 1920/28;616 00 Brno;2017-06-05;388840
50.005998;14.417183;Komerèní banka;Sofijské námìstí 3405/2;143 00 Praha 12;2017-06-05;203376
50.090312;14.437032;Komerèní banka;Na Florenci 1055/35;110 00 Praha 1;2017-06-05;380385
49.975742;14.394083;Komerèní banka;Zbraslavské námìstí;156 00 Praha - Zbraslav;2017-06-05;478800
49.6056833;15.6014978;Komerèní banka;Strojírenská;580 01 Havlíèkùv Brod;2017-06-05;184555
50.185924;15.846666;Komerèní banka;Milady Horákové;500 06 Hradec Králové;2017-06-05;194460
50.1272219;14.4688831;Komerèní banka;Støelnièná;182 00 Praha 8;2017-06-05;433872
49.761486;15.90815;Komerèní banka;Adámkova tøída;539 01 Hlinsko;2017-06-05;266035
48.869497;16.050774;Komerèní banka;MUDr. J. Janského;669 02 Znojmo;2017-06-05;286848
49.849642;18.277005;Komerèní banka;Nádraní 1844/153;702 00 Ostrava;2017-06-05;131800
49.8018475;18.4143844444;Komerèní banka;Gen. Svobody 67/20;736 01 Havíøov;2017-06-05;296604
50.0435947;14.3319947;Komerèní banka;Archeologická 2256/1;155 00 Praha 13;2017-06-05;204300
50.225383;12.822311;Komerèní banka;Chebská;360 01 Karlovy Vary;2017-06-05;292355
50.126675;14.118822;Komerèní banka;Americká;272 56 Kladno;2017-06-05;33665
49.316526;17.467027;Komerèní banka;Nám. Míru;768 24 Hulín;2017-06-05;394704
50.090236;14.425397;Komerèní banka;Dlouhá 713/34;110 00 Praha 1;2017-06-05;50700
49.96569;16.973626;Komerèní banka;Generála Svobody;787 01 Šumperk;2017-06-05;275030
49.207514;16.555141;Komerèní banka;Veslaøská;637 00 Brno;2017-06-05;375795
48.8265169;14.3334106;Komerèní banka;Tovární;381 01 Èeskı Krumlov;2017-06-05;837540
50.144722;14.094444;Komerèní banka;Nám. Svobody;272 56 Kladno;2017-06-05;156450
49.413971;14.675144;Komerèní banka;Husovo námìstí;390 01 Tábor;2017-06-05;29910
50.23035;12.8672342;Komerèní banka;T. G. Masaryka 282/57;360 01 Karlovy Vary;2017-06-05;188550
49.195734;16.609366;Komerèní banka;Kobliná 683/3;602 00 Brno;2017-06-05;428640
50.758661;14.555803;Komerèní banka;Tø. T. G. Masaryka;473 01 Novı Bor;2017-06-05;251600
50.41699;16.163501;Komerèní banka;Palackého;547 47 Náchod;2017-06-05;424950
50.585818;16.331565;Komerèní banka;Mírové námìstí;550 01 Broumov;2017-06-05;484800
49.866158;18.422942;Komerèní banka;Na Stuchlíkovci;735 14 Orlová;2017-06-05;181656
50.781072;14.212862;Komerèní banka;Masarykovo námìstí 192/19;405 02 Dìèín;2017-06-05;190400
49.685847;18.350129;Komerèní banka;Na Blatnici;738 21 Frıdek-Místek;2017-06-05;183600
50.435257;15.369028;Komerèní banka;Hradecká;506 01 Jièín;2017-06-05;67440
50.064317;14.439874;Komerèní banka;Boleslavova 415/42;140 00 Praha 4;2017-06-05;475850
50.081958;12.378886;Komerèní banka;Praská 2494/15;350 02 Cheb;2017-06-05;800550
49.902672;18.355723;Komerèní banka;tø. Dr. E. Beneše;735 81 Bohumín;2017-06-05;199620
50.766438;15.060263;Komerèní banka;8. bøezna 22/14;460 05 Liberec;2017-06-05;470550
50.2529336;14.31818;Komerèní banka;Veltruská;278 01 Kralupy nad Vltavou;2017-06-05;159125
49.353429;16.649786;Komerèní banka;Nádraní;678 01 Blansko;2017-06-05;230610
50.028632;15.2013;Komerèní banka;Karlovo námìstí;280 02 Kolín;2017-06-05;139900
50.038759;14.475201;Komerèní banka;Tomíèkova;149 00 Praha 11;2017-06-05;294050
49.832321;18.175223;Komerèní banka;Porubská;708 00 Ostrava;2017-06-05;201725
49.2174578;16.6077794;Komerèní banka;Cimburkova;612 00 Brno;2017-06-05;44028
49.950848;14.042117;Komerèní banka;Plzeòská;267 01 Králùv Dvùr;2017-06-05;112260
49.337432;17.993335;Komerèní banka;Smetanova;755 01 Vsetín;2017-06-05;214452
49.3938611111;13.2868055556;Komerèní banka;Domalická;339 01 Klatovy;2017-06-05;209844
49.556894;17.749766;Komerèní banka;Zborovská;753 01 Hranice;2017-06-05;39186
49.871503;18.424692;Komerèní banka;Masarykova;735 14 Orlová;2017-06-05;193128
49.2041644;17.5726136;Komerèní banka;3. kvìtna;763 02 Zlín;2017-06-05;237510
49.832576;18.263896;Komerèní banka;Novináøská 3178/6B;702 00 Ostrava;2017-06-05;462600
49.944109;15.795613;Komerèní banka;Obce Leákù;537 01 Chrudim;2017-06-05;56088
50.10435;14.58713;Komerèní banka;Chlumecká 10/664;198 00 Praha 14;2017-06-05;409650
49.228432;17.69412;Komerèní banka;Havlíèkovo nábøeí;760 01 Zlín;2017-06-05;354402
49.988213;17.465333;Komerèní banka;Nám. Míru;792 01 Bruntál;2017-06-05;272600
49.2096531;16.603435;Komerèní banka;Štefánikova 93/22;602 00 Brno;2017-06-05;468950
50.064848;14.308598;Komerèní banka;Makovského 1349/2;163 00 Praha 17;2017-06-05;245875
50.756124;15.314185;Komerèní banka;Krkonošská;468 61 Desná;2017-06-05;277550
49.450959;17.453834;Komerèní banka;Nám. Pøerovského povstání;750 02 Pøerov;2017-06-05;218560
49.201;16.644734;Komerèní banka;Gajdošova 4392/7;615 00 Brno;2017-06-05;33885
50.048194;14.3545;Komerèní banka;Radlická;158 00 Praha 5;2017-06-05;203580
50.1674;14.107047;Komerèní banka;28.øíjna;273 09 Kladno;2017-06-05;331200
50.503868;13.638978;Komerèní banka;tø. Budovatelù 1997/114;434 01 Most;2017-06-05;299370
50.0288333333;14.4938333333;Komerèní banka;V Parku 2308/3;148 00 Praha 11;2017-06-05;278250
50.161854;14.391999;Komerèní banka;Tyršovo nám.;252 63 Roztoky;2017-06-05;277875
50.108385;14.577505;Komerèní banka;Bryksova 759/60;198 00 Praha 14;2017-06-05;475100
49.9592442;14.3229083;Komerèní banka;Vráská;252 28 Èernošice;2017-06-05;229950
49.958077;15.285399;Komerèní banka;Masarykova;284 03 Kutná Hora;2017-06-05;182448
50.073841;14.49096;Komerèní banka;Starostrašnická 151/36;100 00 Praha 10;2017-06-05;304050
49.450704;14.358842;Komerèní banka;nám. E. Beneše;399 01 Milevsko;2017-06-05;157860
50.1220722;14.4556958;Komerèní banka;Klapkova 67/4;182 00 Praha 8;2017-06-05;262548
50.001256;14.562576;Komerèní banka;Øíèanská;252 43 Prùhonice;2017-06-05;269500
50.044756;14.32214;Komerèní banka;Mukaøovského 1985/5;155 00 Praha 13;2017-06-05;342160
50.105438;14.538247;Komerèní banka;Podìbradská 489/116;190 00 Praha 9;2017-06-05;267435
49.06594;17.460859;Komerèní banka;Svatováclavská;686 01 Uherské Hradištì;2017-06-05;306225
50.080556;14.414022;Komerèní banka;Ostrovní;110 00 Praha 1;2017-06-05;323250
49.2234106;17.6582792;Komerèní banka;J.A.Bati;760 01 Zlín;2017-06-05;371808
49.223646;16.62621;Komerèní banka;Halasovo námìstí 112/2;638 00 Brno;2017-06-05;238830
49.225637;16.53027;Komerèní banka;Nám. 28.dubna 1069/2;635 00 Brno;2017-06-05;257256
50.765655;15.057769;Komerèní banka;Fügnerova;461 71 Liberec;2017-06-05;155200
50.0411064;14.5605003;Komerèní banka;Veronské nám.;109 00 Praha 15;2017-06-05;428175
49.984787;14.364216;Komerèní banka;Vráská 1165/2;153 00 Praha 16;2017-06-05;379296
49.06133;17.468162;Komerèní banka;M.Malinovského;686 45 Uherské Hradištì;2017-06-05;329400
50.7708167;15.0858756;Komerèní banka;17. listopadu;461 77 Liberec;2017-06-05;470160
50.451446;14.374514;Komerèní banka;Ès. Armády;411 08 Štìtí;2017-06-05;43525
50.0652381;14.4295189;Komerèní banka;Jaromírova;128 00 Praha 2;2017-06-05;472032
49.231316;16.570426;Komerèní banka;Kolejní;612 00 Brno;2017-06-05;490300
49.792944;13.317664;Komerèní banka;Chotíkov;330 17 Plzeò;2017-06-05;336744
49.8473933;18.1478861;Komerèní banka;Opavská 326/90;725 27 Ostrava;2017-06-05;223650
50.7349445;15.1604212;Komerèní banka;elivského;466 78 Jablonec nad Nisou;2017-06-05;315560
50.499833;13.444902;Komerèní banka;Smetanovy sady;431 11 Jirkov;2017-06-05;69156
50.034467;14.23264;Komerèní banka;Masarykova 237/76;252 19 Rudná;2017-06-05;130050
48.8526792;17.1199758;Komerèní banka;Dvoøákova;695 01 Hodonín;2017-06-05;224080
50.0901092;14.3098478;Komerèní banka;Vlastina 887/34;161 00 Praha 6;2017-06-05;279000
48.8108881;14.3133453;Komerèní banka;Široká;381 34 Èeskı Krumlov;2017-06-05;265980
49.6009833;18.1483503;Komerèní banka;Štefánikova 1410/18d;742 21 Kopøivnice;2017-06-05;177240
50.651894;13.843537;Komerèní banka;Masarykova tøída 288/166;415 01 Teplice;2017-06-05;183300
49.1681403;16.5652561;Komerèní banka;U Pošty;625 00 Brno;2017-06-05;407600
49.180963;16.605451;Komerèní banka;Holandská 873/6;639 00 Brno;2017-06-05;241962
50.723744;15.170793;Komerèní banka;Mírové námìstí 486/18;466 01 Jablonec nad Nisou;2017-06-05;252240
50.202241;14.841924;Komerèní banka;Husovo námìstí 22/24;289 22 Lysá nad Labem;2017-06-05;322960
50.068161;14.509149;Komerèní banka;Rubensova 2237/2;100 00 Praha 10;2017-06-05;55480
50.10366;14.395354;Komerèní banka;Jugoslávskıch partyzánù 677/12;160 00 Praha 6;2017-06-05;83286
50.0131972;14.4821231;Komerèní banka;K Libuši;148 00 Praha - Kunratice;2017-06-05;330330
50.058354;14.421274;Komerèní banka;Podolská 811/138;147 00 Praha 4;2017-06-05;344800
50.079875;14.255534;Komerèní banka;Husovo námìstí;253 01 Hostivice;2017-06-05;309312
50.069791;14.371271;Komerèní banka;Plzeòská 182/179;150 00 Praha 5;2017-06-05;128544
50.100088;14.426126;Komerèní banka;Milady Horákové 546/50;170 00 Praha 7;2017-06-05;218600
50.094405;14.292963;Komerèní banka;Fajtlova 1090/1;160 00 Praha 6;2017-06-05;310878
50.107136;14.266901;Komerèní banka;Aviatická 1092/8;161 00 Praha 6;2017-06-05;323260
49.679997;18.66691;Komerèní banka;Staromìstská;739 61 Tøinec;2017-06-05;213768
50.025753;15.770921;Komerèní banka;Jana Palacha;530 02 Pardubice;2017-06-05;332955
50.0763758;14.4321531;Komerèní banka;Bìlehradská 222/128;120 00 Praha 2;2017-06-05;295728
49.197256;16.605164;Komerèní banka;Èeská 141/31;602 00 Brno;2017-06-05;332256
49.177388;16.684323;Komerèní banka;Pøemyslovo námìstí 1325/26;627 00 Brno;2017-06-05;215080
50.658644;14.041072;Komerèní banka;Bílinská 3490/6;400 01 Ústí nad Labem;2017-06-05;434250
49.23654;16.58683;Komerèní banka;Palackého tøída;621 00 Brno;2017-06-05;26450
49.177261;16.566808;Komerèní banka;Netroufalky 770/14;625 00 Brno;2017-06-05;292880
49.844479;18.168963;Komerèní banka;Nám. Václava Vacka 6042/1;708 00 Ostrava;2017-06-05;48468
50.0300681;14.4570819;Komerèní banka;Vídeòská;142 00 Praha 4;2017-06-05;266500
50.2327081;12.8766672;Komerèní banka;Bezruèova;360 66 Karlovy Vary;2017-06-05;238360
49.558822;17.305476;Komerèní banka;Olomoucká;777 00 Velkı Tınec;2017-06-05;258265
50.082437;14.458629;Komerèní banka;Táboritská 1782/40;130 00 Praha 3;2017-06-05;802791
49.226484;17.668194;Komerèní banka;nám. Míru;760 01 Zlín;2017-06-05;216810
50.048697;15.766717;Komerèní banka;Studentská;530 09 Pardubice;2017-06-05;244920
50.009966;14.46034;Komerèní banka;Libušská 12/189;142 00 Praha - Libuš;2017-06-05;290340
50.051106;14.438252;Komerèní banka;Na Pankráci;140 00 Praha 4;2017-06-05;336760
49.840698;13.915508;Komerèní banka;K nemocnici;268 01 Hoøovice;2017-06-05;217392
50.561583;15.915639;Komerèní banka;Slovanské námìstí;541 01 Trutnov;2017-06-05;55188
49.70131;13.426333;Komerèní banka;Písecká 1/972;326 00 Plzeò;2017-06-05;379620
49.5832281;17.2250031;Komerèní banka;Okruní 1300/19;779 00 Olomouc;2017-06-05;163080
49.253241;15.787268;Komerèní banka;Nová Ves;675 21 Okøíšky;2017-06-05;311292
49.677103;13.989005;Komerèní banka;eická;261 01 Pøíbram;2017-06-05;534024
49.208972;16.595292;Komerèní banka;Kounicova 505/46;602 00 Brno;2017-06-05;535086
49.96572;12.701183;Komerèní banka;Tyršova;353 01 Mariánské Láznì;2017-06-05;317772
49.828766;18.201541;Komerèní banka;Sjízdná 5554/2a;772 00 Ostrava;2017-06-05;256158
49.679026;13.998264;Komerèní banka;Tøída Osvobození;261 01 Pøíbram;2017-06-05;216600
50.6510919;14.0012861;Komerèní banka;Tyršova;400 04 Trmice;2017-06-05;579024
50.319505;13.537833;Komerèní banka;Husova;438 01 atec;2017-06-05;100860
50.770239;15.063475;Komerèní banka;Husova;460 01 Liberec;2017-06-05;439785
